idade,rendimento,divida,score_credito,risco
44.135293960317064,2725.2100991639813,17135.131783300534,598.7551568586467,medio
35.48359625971475,2712.6365232523503,3946.412916063823,555.8338643353657,alto
44.61197026651374,2701.0238242750847,6973.2135453507,629.8901572708618,medio
39.37286860721736,3251.4890857050605,4079.873330365953,638.3602902443014,medio
44.270789996091686,2795.7227175664175,433.40333072476824,627.9107403974795,medio
45.368005840070566,2374.3912341695027,8619.486439364659,662.0474009756504,medio
33.2116055820796,3978.2619224121545,25516.318153333934,554.5263627079318,alto
44.96486519218192,1630.2633578259301,6538.9401790561005,622.5282340039925,medio
30.37989495436642,1410.7947154804858,10127.139955298944,547.4681628384907,alto
44.93643894519097,1300.5387582534574,17560.310865195283,588.3924891118893,medio
51.90286312760624,3603.7009448069743,9491.392344252075,651.4697867937647,medio
26.423707632104218,680.2391255337088,18392.206822333523,551.0175505374064,alto
35.4306408157697,4452.114719141829,9562.772481274309,772.9516787383595,baixo
39.940612579212775,3491.036355245732,2352.203675832903,692.2821159705223,medio
43.70149377497775,4271.01681600333,0.0,829.6683475101141,baixo
45.09694224384467,3106.473292316224,15468.502343489898,536.2373354304831,alto
33.749948191619424,3109.5814503007477,13495.917730126286,617.4059214167381,medio
39.64069084050278,2713.7535695306537,14899.93457878028,665.3253482924974,medio
35.134236348329296,3473.2471949970886,8660.161136286895,803.6218877950145,baixo
64.58981226683503,3308.1910131834534,0.0,714.8098385193787,baixo
32.60045971217826,2898.6177383064164,4776.505591891585,635.9350175499924,medio
42.24704019365228,4423.673668312549,10594.221431356797,645.9112031998717,medio
23.995985197646284,2661.226121019094,11858.126624189457,561.6052238312521,alto
44.21665638109146,4373.091272739248,1384.169010898323,732.1796739731232,baixo
31.306231272120314,1025.996630479462,0.0,714.181782957324,baixo
42.1877063029699,1911.1002732976233,0.0,806.2885665476829,baixo
32.57413597558424,2869.7504907600182,0.0,749.1025125445173,baixo
18.61957977728634,1017.2565421993661,9347.989179875314,566.065583184037,alto
27.540209828627674,2049.871145984585,9601.002463969027,597.4326850463773,medio
64.93428837261654,4284.618821714888,1682.7893513908175,732.1946265092105,baixo
50.45582998335259,3174.737784389604,12601.523226761688,554.2465155854478,alto
22.612978454830348,2732.0648058304446,4028.738994833354,697.1424202847475,medio
37.193249070478615,1348.0510075910931,17625.511025613952,665.8262327490728,medio
51.84549481104354,3903.7966370470085,5681.165620829156,770.290775200142,baixo
79.42230734951409,4607.613918110014,0.0,708.2010322629443,baixo
61.88442576618857,5201.590879259562,307.570402379547,791.4731813522401,baixo
45.99624372307694,2020.7712024576545,0.0,627.5484176861808,medio
54.644315040572025,1838.3545968514115,14038.273686891367,568.5238246020403,alto
50.22430186187748,5551.163209722183,7576.75427034932,688.446118767125,medio
40.623835049178794,1520.2296138591098,3107.181689578486,679.890755401227,medio
33.62338795959247,1544.0595285335933,7428.485782587927,641.8159856342553,medio
49.09932436781649,3487.1148112612495,8034.134253802609,669.1459887867984,medio
56.04675847939147,4606.188908758964,0.0,650.2130216783956,medio
35.01849990392882,1766.7816631711003,2641.6755012361245,615.0313193734747,medio
22.895980441105785,1830.6868519362981,8170.135082336478,622.1663843537185,medio
51.45899373211692,3613.0780483966655,0.0,652.7320735218453,medio
52.343630018055016,5498.594310386081,3648.372181478251,850.0,baixo
30.079388497199467,1480.300939379826,11820.14324283327,592.7289283795785,medio
22.427358413337032,1478.7298825587652,6802.110339785548,636.8430965915015,medio
48.53722225304749,3344.614944210552,8917.467329574632,711.1494382695705,baixo
53.39216184095871,3359.4931069475415,10135.507427396198,629.9971830770346,medio
21.771326590394704,2111.6412794635935,3969.042173358119,644.6178924494691,medio
20.246767627144745,2266.5582989913046,1485.5992201883491,729.6503267454029,baixo
40.29616359666504,2664.6118993911355,13254.943818170303,631.2423831323166,medio
56.40807424820764,3049.7900018321575,1426.4158441750633,639.7885764737479,medio
33.10257787860152,1632.9777369689239,11902.904814015426,651.4033778961807,medio
59.640920411588766,3386.9043863149855,11349.666095145723,649.5417675492243,medio
56.86429721984,2494.9409852113104,12256.987739469922,616.5853826209792,medio
24.615116580151177,348.0908615556709,17152.26075696361,524.0808737434728,alto
31.06634542679652,1527.6502209292894,14040.552127801464,555.7268770703631,alto
34.24321004354668,1161.8020281008892,2247.21290110437,693.4464983348491,medio
21.5500481341198,1761.5811634341817,14186.232234386767,627.2472817414945,medio
37.507459198047904,3145.5884415307005,9539.053815302861,599.4556740418222,medio
58.11856671325884,4450.731193882421,10395.677051687911,761.5707644727584,baixo
44.328560787266134,2235.298411311211,6920.363073568826,611.7929592448,medio
40.227737711390006,4233.79013039697,3904.0594422143763,700.93571764646,baixo
30.466400588273046,2811.5200482560867,6072.6192617862735,687.4119839565456,medio
27.526558971373454,413.7068450640231,4687.121443734233,526.8454979498117,alto
46.17849216880233,2627.171081536679,6310.536983072003,657.3642001289866,medio
51.37411203854169,4096.823868902463,12005.848395616864,816.9258143214566,baixo
34.387239455923414,1881.0332869019423,7341.848672254068,747.6693997876437,baixo
18.42427546206895,1662.449587543407,3283.0804971932284,603.9448370787829,medio
41.74274068545135,3888.5987279633027,485.5637837912591,672.7481348440157,medio
36.77861898310054,3539.008795345603,3517.1123105975785,611.9502950211348,medio
34.31306020649195,3688.9496084071675,5342.843829591646,542.4069073431738,alto
45.053477391968805,2635.058705381996,7972.6407093127345,521.543123127054,alto
41.30048750585672,1885.6674772702418,7867.236076284304,512.2080260031989,alto
49.84755025508586,2644.7342324507713,10451.498115560293,639.6363426231414,medio
36.87191355736992,3454.2485021166813,15131.020432282647,586.1382700167097,medio
18.0,852.34455857945,12832.377734253452,616.404238536628,medio
26.440633745144773,2970.591848646274,10738.303049570304,697.7142434768692,medio
58.53948817048027,4712.406103727397,5265.200677331525,683.956246579654,medio
38.05222828991705,1948.8321013496386,12527.26490154587,462.7548339040892,alto
57.836180060237844,3016.6591654165068,5526.939799019434,682.0374564903017,medio
46.55513717842356,553.3939177330462,15406.158029447673,598.2631020172769,medio
18.0,545.0291775871069,20496.03254190281,653.6226993033165,medio
40.7691098898287,2751.389496098151,10021.34066627139,488.4793905371662,alto
44.87236801278416,3118.2945783491223,6883.015694420492,592.2681135294723,medio
33.94485542760124,2041.7818658132096,13600.417726701166,667.9722977878324,medio
18.03459444682985,852.1829072965002,804.7416828927962,707.5940081047772,baixo
18.299346163650625,1970.0540178300007,11023.708751621045,672.9111569063751,medio
33.90592327275026,2450.3664230023915,5386.205085702585,615.8454595400599,medio
30.76087245351862,4410.778574538619,0.0,770.6552633675554,baixo
24.07798213539715,2751.7332704594214,12610.23074344615,623.7155309964974,medio
43.88657559237491,5024.784591034697,0.0,619.9711688026077,medio
41.04250461850487,4588.940449462489,7483.674734368783,742.3905274076923,baixo
39.81374819503728,4381.6297884662345,11660.87488537056,679.0604409467342,medio
51.74669417509197,1365.78976374914,6887.216861519451,590.4084101509015,medio
21.485865752853186,2287.3044308632425,0.0,682.6739458533123,medio
18.0,2251.1299287220054,9775.274000935939,622.3521219620757,medio
62.05379988479261,3114.8284497194645,6785.658629192007,638.5041971616715,medio
31.890564699417148,3557.310722752707,0.0,850.0,baixo
29.866416693434516,3710.4691239775066,1159.621170256547,732.5517976552975,baixo
32.31159749729226,2576.017520656437,10383.83250297523,544.2091612572896,alto
25.74045558931104,1615.0646410504448,11108.648319873328,544.6700676909543,alto
37.50691447201965,413.4747011894424,19393.88302526545,483.46197690711335,alto
18.0,1113.224217123232,16633.978138700273,539.5393815452694,alto
54.49507130613419,4473.076177876327,14191.569078987472,686.9735293004644,medio
51.43273563924547,2155.4687285601754,14739.159729167433,614.761679359971,medio
33.1388631565377,1687.2932263313883,7107.568978980073,670.5345472138531,medio
38.61514702142498,2021.7443907768647,7504.842346274066,724.8110337650805,baixo
49.41188367279116,4159.796434645568,12617.701054552308,645.1400418993991,medio
53.39714915236119,4066.149365968203,4855.631186820235,675.4115415912372,medio
46.428128867492305,4069.104031599878,6814.736070409347,675.1224134925276,medio
41.90104155816442,3518.6665370633136,2688.0542218069468,793.3171533257048,baixo
31.419007724227455,3696.9072641766443,3773.538583726773,811.3965853602142,baixo
37.82430055920316,4066.6718775066633,6130.126319777472,740.6795182195223,baixo
51.50483623803278,5187.928968501827,11696.124021852314,725.5637074964649,baixo
50.856959406843785,3750.764900176474,4188.777246266456,697.258538203843,medio
49.483539929740544,3256.1537984368438,13409.368736707458,589.1732964934757,medio
43.26984462654628,3345.7285697647053,7217.299230540583,579.7992359966881,alto
34.104418463453015,3742.292996859276,0.0,654.2408312929489,medio
34.6856074532288,2752.546720918382,6308.294947800514,615.0755825063104,medio
35.920504237177084,2105.743670262413,4554.664363516524,664.2043537241044,medio
50.65920761301649,3761.8375185182176,7457.194339837992,642.9790754475498,medio
25.66008691562996,2838.2377537301177,3795.1689353667534,678.0735697229334,medio
48.064184544093756,3311.110108753083,12177.537663212623,594.2554196142739,medio
34.66684488958191,2673.5667756060047,13739.46639260064,594.9819405648637,medio
52.993210716038945,634.8048658132957,5924.675355023319,538.0673302138152,alto
35.414676999098184,4648.930830733243,4105.483338506556,823.360402211894,baixo
53.52701795950286,3684.1073741637347,12178.41235355888,679.9475435930328,medio
54.7142598930028,2535.467242906406,6277.675382358004,770.8907953372427,baixo
60.10727261589662,4303.014638900865,0.0,759.5597440769038,baixo
37.03602030929633,2185.523582104204,7111.7392197028685,666.0208842511397,medio
66.1293932417961,5349.990256396236,9933.553223793255,812.1186362251798,baixo
26.14292447402647,1542.5068726637585,13180.322831674366,601.3525204070734,medio
28.085166004430647,872.3927937091473,12530.899068199067,593.8170518472098,medio
29.510792010806675,2750.1749081808684,12214.88385355907,587.1723833579715,medio
29.433981852740015,1444.2243075887568,22029.47319349997,512.6414589452645,alto
66.92882895564034,2903.461303919583,15350.12038718483,682.3209035066445,medio
32.39902570878636,891.9051830922424,3194.0011908690494,704.3450679167947,baixo
33.46568138505411,5455.714880132271,4018.0965262294217,830.6030935394765,baixo
29.21919970955001,609.7193777178104,18153.77363590274,633.6752327702458,medio
35.24176614996655,1273.3892788405165,10975.841064053715,578.3213192543509,alto
31.989015247404495,3542.512177642592,9396.797625359255,600.7261067713936,medio
36.480083381567916,4565.057430645687,9793.949599041503,739.4108002958959,baixo
30.72443106536039,3953.2371179860534,6414.146483764642,682.3966446578504,medio
24.399507875570727,3270.0140445158804,361.36710050007514,578.1688840794337,alto
56.1057189827076,4348.401471120353,10653.154232452256,800.7543703332916,baixo
48.03375815517484,1383.9084574161022,15938.760433136245,521.9173216723273,alto
32.072708337621016,1494.8273764600606,5862.2090452341645,574.9422476472968,alto
44.655422050729015,1712.2206719359729,6310.487986903081,673.9439035610255,medio
31.23663625418046,1931.847611983215,15773.988329859096,488.85770789118305,alto
50.53949231536187,3028.4122370002474,10180.392883123792,692.9289548945453,medio
47.37479871627637,1690.5760871486714,5959.131785249612,611.2684997273432,medio
59.31706494580638,4046.4085006757578,8487.108970687155,621.8495619033554,medio
64.8551975118599,3521.9894437256817,4337.455457864429,717.7941783515671,baixo
43.93872936835002,5727.802446077236,301.67145710584373,747.2045303600114,baixo
25.573689412266894,1446.691215029943,15942.355820083456,551.2680544281701,alto
49.64515497456487,3965.3896019864014,10513.694157037859,657.9340210435338,medio
24.014670242520754,3597.3349189997625,4280.649489067719,827.5165411910745,baixo
47.213703179810935,3546.897225687865,2588.008569063326,724.4407156307533,baixo
34.940318887731905,2566.0755672116475,0.0,723.2794004400278,baixo
38.861769140286896,3658.150334595139,1606.6353960798078,725.9941541996421,baixo
18.0,2774.6361996649803,17095.257756220206,491.119467372548,alto
32.232074394477024,940.237655972353,8335.686894090622,621.0470330455977,medio
59.13167399182153,3277.672295406023,8670.986321488905,587.6105854706996,medio
47.88512421218117,5209.301566409662,12390.511218927411,825.7986781962973,baixo
18.0,1202.3523114064799,15954.799310389772,538.230888300487,alto
36.13982659438783,2118.9706968054334,10251.248218954224,607.6210301224178,medio
63.44336899582788,3297.1301419502047,14241.452071547756,640.2670240794293,medio
48.803704764374224,1895.0990102806668,5047.589712345465,690.0671407669183,medio
32.624784829233135,2710.7516812279023,7967.415482758152,780.0424674420001,baixo
52.93914458074478,3639.9135256840927,8602.990899990436,621.2472379923669,medio
29.692130400172278,1381.0057245913501,6155.397824045716,524.4776846216382,alto
38.37993728744349,3579.5683218866934,0.0,673.7703440080136,medio
42.34489142867239,4204.8941478174875,11289.19291770851,597.6744119341014,medio
27.11602688918812,3585.6811675957647,0.0,777.1284740023956,baixo
48.301462712880834,1341.666623128773,2452.024292833984,572.4103502930587,alto
21.602622136851075,3534.688707908796,3829.427715145521,695.6824909235198,medio
54.084082205051686,4901.554585022854,9754.78560495445,685.1517701894963,medio
54.54530919508032,4195.6913556432755,0.0,789.5650054656408,baixo
46.57737222476081,3224.973688688661,441.65256513117583,673.9017228131933,medio
40.07535721565524,1224.7598218614567,5426.979919561529,577.1616895840618,alto
48.74569110072672,4881.978112065217,2256.352102815804,809.0717355061089,baixo
37.93493328455439,2609.3970792978325,8333.23779091326,558.6358033238888,alto
48.44575665760958,2988.3968409124554,12620.606376884347,587.8570714517239,medio
43.455068013758456,3425.0207936259476,458.98961154483095,754.4968177883478,baixo
22.536600024241054,1863.3635041158552,4407.528727328085,619.2598516320878,medio
34.07996519225361,2894.775566761018,12059.315374269509,592.9836120013084,medio
18.0,1929.6634994323617,14687.236330553344,661.8563644645336,medio
22.319980070176097,2112.122011984459,8933.038621561785,649.5241702857729,medio
73.8349764786403,2728.0821844580973,0.0,659.6687296240506,medio
41.23549023818615,4773.584947545838,10819.495130438176,761.288327272869,baixo
31.724382258840006,2219.377423361146,13139.727177242132,548.9946451572813,alto
46.22835925504521,1788.2991068347364,5982.469240771597,718.7039901287885,baixo
20.191985493882463,4020.5300591669957,7637.738896909326,754.9180739250304,baixo
37.21608731931637,4319.119143544721,15305.838931666218,723.0605130033099,baixo
35.93601565282994,3348.338001477963,0.0,726.6799945597467,baixo
32.159726861922806,2308.600017305933,9520.174481101956,601.1784319870308,medio
66.08867664577909,5672.84707109266,862.0307869568023,716.6147269443613,baixo
70.40138835250262,4332.785425930178,1704.7950152981302,734.1052655905673,baixo
38.87601963571216,1188.692681385171,0.0,736.4918739199798,baixo
43.82228624924258,3383.5219636194583,8812.699851134235,724.9561552356428,baixo
37.664186679889724,1765.0711642168935,18302.076294889146,448.62629960658126,alto
39.36502103245424,2805.5463094303436,4275.122456689858,583.1931731905303,medio
37.738518097252864,4954.556121353871,6106.624047219468,833.0776980361054,baixo
53.88032319761833,3006.623325861182,8988.120038708394,609.5482355717671,medio
43.6143355658955,3646.15148814865,0.0,802.462567738644,baixo
60.49197379896869,5644.4449478699335,6228.375813652681,792.0415643032056,baixo
38.29211458616678,3516.8507555861756,3631.539573304286,697.5968511615739,medio
44.97044488543315,1705.1909951239527,8091.17880998609,492.77626782851974,alto
53.513037247715246,1702.105587529393,0.0,568.2146481536508,alto
56.113785792781385,3689.6006236712506,8329.846373330518,643.9027306360193,medio
65.94779637982273,3267.194288338739,10958.463015561227,743.1732320353564,baixo
52.859941794172435,5420.938424217187,10842.490137011133,552.3372704406928,alto
35.536179204020286,3426.1155025768476,10593.51035601467,649.1507792703356,medio
25.159441223021943,1859.8568677588014,18344.77584529864,531.6007754088638,alto
18.0,1497.827862190243,8107.446600810998,677.5024984540984,medio
48.00281305315835,3717.6802898464753,10394.691418338016,574.5285967284829,alto
43.546167808347406,2488.732022496203,16449.209972018143,574.1790232829443,alto
50.80447544002209,4557.204503124308,3246.970738207646,732.8359686536935,baixo
44.016816450089436,3640.330858467169,17085.58875328657,577.5785906958802,alto
41.15883397215347,2172.407656668498,5931.324928298662,652.9241221378118,medio
41.90999467791091,4777.74317061049,8856.778821314767,780.8140766618424,baixo
20.436196167289776,2652.430849361445,11315.416777184317,637.2615788202988,medio
53.29388624494632,2173.5281781960284,16837.64314351334,619.3896747613683,medio
37.91589970534875,3962.2642237405003,15366.59592211286,541.1639602098569,alto
53.21072044287418,3447.953682066707,12008.753483238484,624.1005453156661,medio
21.979010445608726,4214.634357043289,2293.544229405771,708.9198843670778,baixo
40.93755695450302,1175.1129639314559,11475.505493548058,558.0001229439879,alto
47.979417261942736,2421.147216572959,1933.315349592941,694.2140390265314,medio
51.090544962190094,3962.1682653365942,12768.253407844953,665.1532999704584,medio
42.318888130609885,3096.942395382933,7681.450439458879,606.5691152825718,medio
36.605917373882235,4237.334969832224,0.0,804.5401479698057,baixo
46.76057563872659,5088.4535539931785,2881.2794393829645,727.3971638692985,baixo
39.73984439941936,2644.3779775523635,6046.662546779156,508.7771012056588,alto
61.779991625049405,3458.59560933788,89.13291754403508,804.0583833520132,baixo
47.97168221181536,2992.612123611307,4321.40856633062,710.3344008990368,baixo
23.837369204153724,2504.8806620386113,18136.637919747816,658.567705163299,medio
39.67123360010864,4917.466878437634,8454.576445028544,709.5549167083226,baixo
44.624091287539535,1485.5400498845895,7172.794135750902,645.3714586572329,medio
30.710344820790155,2459.4789215379437,8423.823245013573,633.4117296715351,medio
25.97679569513226,2865.760432929163,8839.18968057711,631.192246385994,medio
35.122229314642674,2060.846140867262,2663.5200936608653,616.207416469634,medio
80.0,4116.631018800961,958.6675005095749,717.9714890979046,baixo
42.07560346191568,2555.406618135793,7983.170842941523,535.5572400356748,alto
21.190864575412846,2461.1044893125454,17601.014232040056,691.7259943232486,medio
30.56306052900363,3622.4349199307735,0.0,697.6885956621982,medio
65.42645774609112,1391.2726142042156,10572.186790536194,552.6348906995328,alto
61.951309400715786,4241.78601478774,4197.376694341093,735.2490137524431,baixo
45.657395365653315,5418.795395522287,8163.612242071519,705.6990382252717,baixo
49.40901467359754,3912.3184478882495,7522.165667540023,762.0249040623004,baixo
42.859164907387694,2741.4197707820867,19452.500279835636,479.77217806226076,alto
67.940020188505,6056.62836646909,9230.85162221471,850.0,baixo
31.595823043966824,3006.2032024321675,6652.23999453434,556.7506423156607,alto
36.8230491464373,4387.680663509407,12095.601218183203,715.5365687480522,baixo
48.31955380775392,3643.7632870709203,1532.6951549713149,734.0117465950881,baixo
36.455385686786535,1288.4108771430192,6251.309931020455,768.0432412530114,baixo
40.42714087134361,4393.677030032679,5386.624530874824,684.5789270256753,medio
42.97776802193306,571.8838614472943,11341.493844185927,607.6159312243485,medio
38.22345892709748,1983.377469381363,0.0,825.9917849109354,baixo
49.65401012711307,3955.9116174119576,0.0,643.4597123777371,medio
57.59749158119878,4081.1970153778852,2876.489902228119,749.4490291202993,baixo
48.45019297827564,3999.5193077894173,3416.3882507011913,689.2751597706815,medio
49.8443130443043,3637.2256884643216,0.0,673.6182473540156,medio
53.46960495628017,3444.111019853016,3504.1352552316266,714.1721704754495,baixo
46.48519046154747,4365.392372261226,0.0,709.4721517325817,baixo
45.56360625252529,4972.089786547673,1221.4333186903123,777.0804650111329,baixo
39.72218761147058,3302.4824827752245,5651.497435832539,602.0462971377654,medio
35.337391528098564,3851.4295355874347,16229.079835890689,636.2757149802796,medio
35.00115592268017,1963.2320088570132,9857.735985694033,644.8324500773806,medio
46.19917188307782,2462.5978226934294,0.0,586.692112761643,medio
40.40815176917484,3647.625899534577,5821.815017298523,569.97898848359,alto
52.09187240106047,5133.419428115229,0.0,773.5581747080689,baixo
33.049984041567164,605.7509787621398,18547.214119277516,700.1890670095203,baixo
25.905733831278,2901.95864650577,4169.039577142636,734.1524837682113,baixo
25.140078266169187,1184.7204580810262,14608.076906255505,470.4488138496589,alto
19.486061576897196,1569.3116695779663,3909.232214593191,573.1706340308785,alto
48.76789859955319,4627.057597741939,365.6681925235416,658.9285285929077,medio
40.056729535101965,3717.3079449185316,7850.667148128367,701.5883970125565,baixo
18.0,1531.7725082001873,408.2743646374638,679.5133169826177,medio
39.18674542558659,2171.574821793206,1940.796466899089,615.6286086200105,medio
41.09638925769358,2874.1114605828293,20265.59177604688,629.9278138201914,medio
36.91264854230153,2344.4151791332442,18643.12911190868,498.64843277361274,alto
46.57562338844274,3414.3172751242473,9066.771765910888,638.1151972320714,medio
22.4719382840365,1685.7736624132308,18248.96572966672,528.2237691852027,alto
45.56340421782809,1630.84330528846,12553.293260457296,486.4373143818764,alto
